3684,3423
3684,3423
273,3574
273,3574
273,3574
2835,3082
2835,3082
3576,1126
3576,1126
3576,1126
1128,2762
540,3446
540,3446
540,3446
2226,3262
2226,3262
4782,1757
3574,2534
3574,2534
3628,504
3628,504
3628,504
3628,504
1128,2762
625,1128
3807,1439
3807,1439
3807,1439
3637,2834
1128,2226
4732,4282
1128,2762
565,3262
3578,621
3578,621
3694,3315
1479,3165
560,3815
2762,540
2762,540
3262,1873
164,468
4282,4732
3578,621
3578,621
540,1126
540,1126
540,1126
540,1126
540,1126
540,1126
1439,57
4327,1128
2762,1128
204,2534
204,2534
1439,57
4365,560
1128,625
3574,2534
3574,2534
3574,2534
4197,509
853,57
1128,2762
1586,1126
1586,1126
2833,3360
2833,3360
1956,3574
1956,3574
1163,3929
1126,522
4706,3924
3574,3262
3574,3262
3231,540
3231,540
3231,540
3231,540
1524,3262
1524,3262
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
3133,1471
2534,1956
565,1524
565,1524
1873,2395
1873,2395
3297,3578
3297,3578
3297,3578
3297,3578
3297,3578
3297,3578
3297,3578
3297,3578
4646,2652
4050,269
4050,269
3262,1524
3262,1524
3262,1524
540,919
540,919
540,919
540,919
1563,4503
1128,2762
1126,3576
1586,1128
1586,1128
2762,1128
540,1818
269,4050
2209,3578
2209,3578
2209,3578
2209,3578
2209,3578
2209,3578
2209,3578
1725,3904
621,2209
621,2209
522,540
522,540
3574,1873
3574,1873
3694,3315
1757,2795
919,3096
919,3096
1068,2628
1068,2628
204,3094
204,3094
3262,2226
3262,2226
1128,2762
540,3314
540,3314
540,3314
1586,1128
1586,1128
1586,1128
1128,2762
151,4545
151,4545
151,4545
151,4545
151,4545
151,4545
151,4545
151,4545
4706,3924
1741,3929
3165,4482
3165,4482
151,3262
2762,1128
3315,3694
504,3628
2534,1956
2534,1956
1615,2833
1615,2833
2762,1586
2762,1586
2762,1586
976,4732
3486,4482
3297,2419
4732,4282
1873,2395
4282,976
4282,976
3574,151
504,3628
504,3628
1126,3576
1126,3576
4706,4282
509,4197
2762,1128
1075,395
1524,1586
1524,1586
1524,1586
1524,1586
4732,4282
1873,2395
1128,1586
1128,1586
1128,1586
1128,2762
3684,3423
3684,3423
1956,2534
1956,2534
2835,3082
2835,3082
2835,3082
2835,3082
4327,2762
1128,2762
1128,2762
919,3096
919,3096
504,4282
504,4282
3314,540
3314,540
3314,540
3314,540
3314,540
919,1479
2628,4646
1606,4282
2762,2226
1586,1128
1586,1128
1586,1128
3719,3133
4282,976
4282,976
2226,3262
1128,2762
4706,3194
395,4535
4545,3262
4545,3262
1128,2762
1524,1479
3297,4368
3297,4368
3297,4368
3574,3262
3574,3262
204,3236
1524,1479
1524,1479
2226,3262
2226,3262
3750,1802
3750,1802
2534,3574
2534,3574
395,1075
3574,2534
3574,2534
1873,2395
1524,3820
1586,1128
1586,1128
1586,1128
57,3807
2735,3231
1128,2762
1479,1524
269,4050
776,1725
395,1075
151,3262
151,3262
4327,1128
4732,4282
540,3593
540,3593
686,3133
4545,151
4782,1757
1873,2395
3576,1126
3576,1126
4732,2382
4732,2382
4732,2382
1479,1524
1479,1524
468,3579
468,3579
1126,3262
540,3446
540,3446
1479,3165
1479,3165
1479,3165
3231,3201
3807,1439
3807,1439
4050,4022
1128,2762
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
2762,1128
686,1524
686,1524
204,3228
204,3228
1524,3262
468,3579
468,3579
1524,1479
1128,2762
3628,504
3628,504
3628,504
3628,504
3628,504
3094,3228
3094,204
3094,204
4545,3262
1126,1448
1126,1448
1126,1448
4732,1479
4732,1479
1524,1479
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
4282,4732
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
504,3628
504,3628
853,4782
1479,3820
3574,3750
3574,3750
1738,3798
1873,2395
2762,1128
1524,1479
1524,1479
504,3628
540,3446
540,3446
4705,3578
4705,3578
164,3579
509,4022
3694,3315
776,1127
776,1127
3574,2534
3574,2534
3262,151
2534,1956
325,4706
3262,565
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
3574,4026
522,919
3262,565
3262,565
4706,3194
1757,1725
151,4545
151,4545
4050,269
4050,269
4050,269
4050,269
4050,269
4050,269
4411,3637
4411,3637
4050,269
1126,3576
3576,1126
1586,2762
1586,2762
1586,2762
1586,2762
1586,2762
2628,1068
1586,2762
1586,2762
2762,1128
2021,3520
2021,3520
3637,3684
3637,3684
2762,1128
1873,2395
1873,2395
1715,4705
151,3262
4050,269
4050,269
3628,504
3628,504
4411,3637
204,3262
204,3262
204,3262
3133,1471
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
2762,1128
4706,4732
4706,4732
4081,1128
1128,2762
3262,3574
3262,3574
3628,504
3628,504
1524,1479
1524,1479
1524,1479
1524,1479
1524,1479
1524,1479
1524,1479
1524,1479
1524,1479
1524,1479
151,4545
151,4545
273,204
273,204
273,204
273,204
273,204
273,204
1479,3165
1479,3165
3574,2534
3574,2534
3576,1126
4282,3839
4282,3839
395,4535
4534,4338
4534,4338
4534,4338
4534,4338
565,3262
1873,2395
776,2021
468,3579
468,3579
468,3579
269,890
3807,4297
3807,4297
540,686
4050,269
4050,269
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3165,3574
1956,540
1956,540
1956,540
1956,540
3574,2534
3574,2534
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
2226,2762
2226,2762
2628,1725
2628,1725
3446,4482
2628,4411
2628,4411
1725,2652
1725,2652
3228,2534
3228,2534
3628,504
1776,3286
3574,2534
3574,2534
4706,4732
540,3446
540,3446
3576,1126
3574,2534
3574,2534
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
2762,1128
3165,1479
560,3751
1524,3750
903,4705
903,4705
4706,3379
269,4050
269,4050
269,4050
3262,2534
3579,468
3579,468
919,3096
2628,3807
2628,3807
1128,2762
540,3446
540,3446
395,4535
2395,1873
2395,1873
3262,2226
3262,2226
2762,1128
1128,2762
1126,3576
1126,3576
919,3096
4050,509
4050,509
4050,269
4732,4282
1479,3165
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
686,3133
3096,919
3637,4411
3094,204
3094,204
4706,3194
3725,3849
919,3096
919,3096
686,1524
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
1128,2762
2762,1128
3807,1439
4400,4301
4400,4301
2652,2349
3488,2021
3628,504
3628,504
3628,504
3262,151
151,3262
3578,4705
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3576,1448
3576,1448
4411,3684
3360,2833
2835,2534
2835,3082
2835,3082
2835,3082
2835,3082
2835,4409
2834,1606
1126,3133
1126,3133
1128,2766
1126,2835
1128,1586
468,3579
468,3579
2395,1873
2395,1873
1128,1586
2834,4646
2834,4646
4327,151
4327,151
4327,1128
4327,1128
3094,204
3094,204
3684,3423
3924,4706
3807,1439
1128,2762
3694,3074
3694,3074
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1126,3386
1479,1586
2628,4646
2628,4646
204,3228
204,3228
3694,3315
4411,3488
3228,1586
3228,1586
3228,1586
151,540
3807,2021
3486,919
3231,3446
1439,3807
1439,3807
4050,269
4050,269
1586,3228
1586,3228
1586,3228
4706,1128
4706,1128
2833,146
3574,3262
3574,3262
1586,1128
1586,1128
1586,1128
4050,269
4050,269
931,725
931,725
3058,1126
2833,1615
1586,1128
1586,1128
1586,1128
3262,2226
3262,2226
3262,2226
3262,2226
1741,3929
1741,3929
4282,976
4282,976
4282,976
3228,2762
2652,1741
2652,1741
2652,1741
3094,2762
1586,3228
1586,3228
1128,2762
4411,1741
2395,1873
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3807,3798
1873,2395
3262,151
3262,151
3262,151
3262,151
3262,151
3262,151
3262,151
3262,151
3021,4782
2395,1873
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
3133,3719
2395,1873
3929,2095
3929,2095
1873,2395
1873,2395
3262,2226
269,4022
269,4022
540,3446
540,3446
204,3228
204,3228
2762,1128
1128,2762
3719,3133
540,3446
540,3446
540,3446
2976,4548
2976,4548
151,1126
151,3262
151,3262
151,3262
151,3262
3228,2762
3228,2762
3228,2762
3228,2762
1126,3576
1873,504
540,3446
4282,4706
4706,3839
4706,3839
4706,3839
919,3096
4705,4333
4705,4333
2762,1128
344,2245
1128,2762
3262,151
2762,1128
2762,1128
2762,1128
2762,1128
2762,1128
3262,565
1941,1986
204,3094
1128,2226
164,468
4782,1757
3593,1854
2834,3637
509,4022
3719,3133
3719,3133
4782,1757
3446,540
3446,540
3446,540
3446,540
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
4545,3262
4545,3262
1586,1128
1586,1128
1586,1128
1586,1128
1586,1128
1126,3576
1126,3576
4782,1757
151,540
151,540
151,540
151,540
151,540
151,540
151,540
151,540
919,3096
4545,3262
4545,3262
4545,3262
4545,3262
4545,3262
4545,3262
4545,3262
4545,3262
1128,2762
1128,1586
1128,1586
1128,1586
1128,2762
3262,1126
3262,1126
4705,1715
4705,1715
4545,3262
4545,3262
4545,3262
1586,1128
1586,1128
1586,1128
1586,1128
1586,1128
3719,3133
3628,2395
3165,2226
1873,2395
1873,2395
1873,2395
4050,269
4050,269
4050,269
4050,269
4050,269
4050,269
2534,1956
204,1524
204,1524
3692,2762
4282,976
4282,976
3228,204
3228,204
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3637,4338
3096,919
2395,1873
2226,3262
2226,3262
4282,3839
540,3446
540,3446
3929,2976
3423,3684
3423,3684
468,3579
468,3579
468,3579
2652,1725
2652,1725
1439,57
1128,2762
4411,3684
2209,3520
2209,3520
2209,3520
2209,3520
2209,3520
1873,2395
1873,2395
204,3094
4411,2209
4411,2209
2976,468
3628,504
3628,504
2835,2534
2835,3082
3520,2209
3520,2209
3520,2209
1128,2762
1909,3719
1128,2226
3228,2762
3228,2762
3297,4368
2762,1128
2762,1128
2762,1128
2762,1128
4411,3684
4411,3684
1128,2762
164,468
1524,1479
1524,1479
4022,269
4705,1715
4705,1715
4282,3924
4282,3924
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
2534,3574
3574,3262
3574,3262
1439,3798
2628,4646
2628,4646
1126,540
1126,540
3262,151
4782,853
4782,853
1873,2395
1873,2395
1873,2395
3262,3574
3262,3574
1873,2395
1873,2395
3262,151
540,3446
4732,3402
4732,3402
4732,3402
4548,2976
4548,2976
4548,2976
4548,2976
4228,3297
2833,1956
2833,1956
1448,522
1448,522
2226,3262
2226,3262
2226,3262
2226,3262
2226,3262
2226,3262
2226,3262
2226,3262
2226,3262
1126,504
1126,504
3576,1126
2382,4282
4705,2976
4705,2976
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1664,3574
1941,1471
4050,269
1126,4545
3297,1128
4411,3684
4411,3684
4411,3684
4411,3684
565,1524
4782,1757
686,1128
686,1128
565,3750
565,3750
565,3750
3228,2762
3228,2762
3750,3574
3750,3574
4411,2209
1986,1941
1986,1941
3133,2395
3133,2395
3133,2395
3929,1741
3262,2226
3262,2226
1802,3593
4411,3423
1524,3574
540,3446
540,3446
565,3262
3446,540
3446,540
3446,540
4706,428
1411,3929
1128,2762
1479,1524
1479,1524
3096,919
1126,984
1126,984
1126,984
1126,984
151,565
151,565
1126,1448
1126,1448
1126,1448
1741,2652
2976,3929
1524,3820
151,4327
565,4042
4368,3297
4368,3297
4368,3297
4368,3297
4368,3297
4368,3297
4368,3297
151,4327
4706,4282
4706,4282
3094,2534
3750,3574
3750,3574
4548,2976
4548,2976
4548,2976
4282,976
4282,976
1586,1128
1586,1128
1586,1128
1586,1128
1586,1128
4365,560
3096,919
1524,3262
3694,3315
4732,3402
4732,3402
1725,437
2762,1128
3924,4706
504,204
504,204
504,204
504,204
504,204
504,204
4066,540
4066,540
4066,540
4066,540
4066,540
3807,3798
3807,3798
3807,3798
2835,3262
2835,3262
2835,3262
2835,3262
2835,3262
2835,3262
2835,3262
2835,3262
2835,3262
3228,204
3228,204
3228,204
3228,204
3228,204
3228,204
3228,204
3228,204
1075,4535
4050,269
4050,269
4050,269
3423,4411
3423,4411
2395,1873
2395,1873
2395,1873
2395,1873
3578,4705
3578,4705
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
3574,2534
2762,1128
3262,151
3684,4411
1524,3820
1128,2762
269,4050
269,4050
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3924,4282
1524,273
1524,273
1873,2395
1873,2395
3262,151
4072,560
4072,560
4072,560
4072,560
4072,560
4072,560
4072,560
4072,560
1873,2395
2762,1128
540,3231
540,3231
4050,269
4050,269
164,468
1941,1471
1128,2762
1128,2762
1128,2762
1128,2762
4705,3578
4705,3578
3262,2226
3262,2226
504,204
504,204
504,204
504,204
504,204
4782,2021
4782,2021
3719,2245
3719,2245
3719,2245
3719,2245
3719,2245
3719,2245
3719,2245
4411,3694
3820,1479
3820,1479
1725,560
1725,560
1725,560
1725,560
1725,560
1725,560
1725,560
1725,560
1725,560
1725,560
1128,561
3262,2226
3262,2226
3262,2226
1873,2395
2226,1128
4050,269
4050,269
4282,3839
4282,3839
4282,3839
4282,3839
3637,4482
2833,1615
1128,3628
3576,1126
3576,1126
2628,2021
2628,2021
1128,2762
4706,3924
1873,2395
2762,1586
2226,1743
2226,2762
4535,395
1128,273
3750,565
3750,565
3750,565
1524,686
1439,4646
1128,2762
1128,4113
4050,269
4050,269
3574,3576
919,3096
919,3096
3901,4535
151,3262
2395,1873
3637,4411
3637,4411
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
4732,4282
621,2209
1246,4706
4338,3315
4338,3315
1715,4705
1715,4705
1715,4705
3094,204
1741,3929
1741,3929
1126,4732
1126,4732
1492,3133
919,3096
1956,2021
1956,2021
3807,2145
3807,2145
3807,2145
625,1128
919,3096
3929,3236
3929,3236
3929,3236
3929,3236
3750,1802
621,3593
3637,3684
3637,3684
3684,3423
3684,3423
540,3446
540,3446
4282,976
4282,976
1586,3228
1586,3228
1586,3228
1586,3228
1128,2762
3574,2534
57,1439
4411,3694
2534,3262
919,3096
3262,151
3262,151
1128,2762
540,3446
540,3446
57,1439
1128,2762
3719,3133
1586,1128
1586,1128
1586,1128
1615,2833
1757,4782
4411,3637
4411,3637
4411,3637
4411,3637
4411,3637
3694,3315
3694,3315
1126,3576
1126,3576
4282,4732
4282,4732
1941,1471
3579,468
3262,151
3262,2226
3262,2226
3262,2226
3262,2226
432,3074
432,3074
432,3074
432,3074
2226,2762
1126,1448
1126,1448
1126,1448
1126,1448
1126,1448
1068,2834
1068,2834
919,3096
919,3096
919,3096
3628,504
3628,504
1126,3262
1126,3262
3262,151
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
1126,3576
4282,4732
686,3133
1126,3576
1126,3576
1873,2395
1586,3228
1586,3228
1586,3228
1586,3228
1873,2395
1873,2395
1873,2395
57,2628
3262,3094
3262,3094
2762,1586
2762,1586
2762,1586
3488,2021
1725,942
4282,4732
4282,4732
4411,3684
4411,3684
2628,4646
2628,4646
2628,4646
919,3096
437,4782
3684,3423
3719,2245
565,3262
4282,4732
4379,4050
1586,1128
1586,1128
1586,1128
1586,1128
1586,1128
4732,4282
2021,3488
4705,3858
4411,3694
1873,2395
1873,2395
4411,3423
3094,2534
3094,2534
3628,504
919,4066
588,1128
3719,3133
3719,1759
3719,1759
3719,1759
3719,1759
3719,1759
3719,1759
4706,3194
2300,57
2300,57
560,3227
560,3227
560,3227
560,3227
560,3227
560,3227
560,3227
560,3227
3262,1126
540,3446
540,3446
3574,2534
3574,2534
3262,1873
3262,1873
3262,1873
151,3262
4327,2762
1615,3360
1615,3360
1615,151
1615,151
2833,1615
3096,919
1741,3929
3684,3423
3684,3423
4535,395
4535,395
4535,395
4535,395
4535,395
4535,395
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
1128,4327
4282,4732
1128,2762
3262,151
3262,151
57,1439
57,1439
2762,1128
1439,57
1439,57
1439,57
3719,3133
504,3628
3807,1704
3807,1704
204,560
204,560
2976,2131
1586,2762
1586,2762
1586,2762
1586,2762
4706,3194
1586,3228
1586,3228
1586,3228
1586,3228
1126,1524
1126,1524
1479,3165
4705,621
3262,273
3807,1439
3262,4545
3096,919
3096,919
1956,2534
1956,2534
1956,2534
1956,2534
1439,2628
1873,3576
1126,3576
1126,3576
1524,1479
3262,2226
3262,2226
3297,4050
1873,3262
2762,1586
3807,3904
3628,504
3628,504
3628,504
3628,504
3628,504
1439,57
2226,3262
3576,1126
3576,1126
3576,1126
3576,1126
3576,1126
3576,1126
3576,1126
3576,1126
1524,1479
4782,437
4782,437
4282,4732
2762,1586
2762,1586
2762,1586
1126,3576
1586,4624
1586,4624
3684,3423
3684,3423
3488,2021
2652,3074
468,3579
1873,2395
1873,2395
1128,2762
1873,3576
1873,3576
57,1439
57,1439
4782,1757
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
560,2365
4705,3578
4705,3578
3576,1126
3576,1126
3262,151
1128,2762
1479,1524
1126,3576
1941,1986
1941,1986
3904,4782
504,3628
504,3628
504,3628
3228,3694
1126,3096
1126,3096
1126,3096
1126,3096
1126,3096
1126,3096
1126,3096
1128,625
4050,269
4050,269
4732,4282
4732,4282
1873,2395
1873,2395
2406,4732
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
4411,1126
522,1345
1586,1128
1586,1128
1586,1128
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
1524,3820
3719,2245
3719,2245
3719,2245
3719,2245
3719,2245
3719,2245
3719,2245
4782,1757
4782,1757
1725,2365
2226,3262
2226,3262
2226,4534
2226,4534
2226,4534
4705,4756
1586,3576
1586,3576
3750,1479
1126,919
1126,919
1126,919
3807,1439
3807,1439
1128,2762
2226,1873
2226,1873
2226,1873
621,2209
621,2209
1873,2395
1873,2395
3807,3904
3807,3904
1128,1586
1128,1586
1128,1586
395,4535
395,4535
1126,3576
1128,2762
4327,1128
1873,2395
3576,1126
3576,1126
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3094,204
4282,2382
4282,2382
1956,3574
1956,3574
1956,3574
3228,2534
3228,2534
3574,4549
3574,4549
4142,3094
468,3579
151,3262
3094,2534
3094,2534
3488,4411
3096,919
3096,919
919,3096
4282,3924
1524,565
540,3446
540,3446
4050,269
4050,269
2628,1490
4338,4534
4338,4534
913,4022
913,4022
4411,3637
3165,1479
4050,1449
522,1126
522,1126
1139,2405
1139,2405
3297,3236
3297,3236
3297,3236
3297,3236
3297,3236
3297,3236
3297,3236
3297,3236
4545,4705
4545,4705
4545,4705
151,2226
151,2226
1873,2395
4508,2349
1873,2395
1873,2395
621,890
621,890
621,890
273,1479
273,1479
269,4022
4732,4282
3576,1126
4782,1757
3576,1126
3576,1126
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
269,4050
3694,3315
3694,3315
3694,3315
2835,4411
2835,4411
1439,57
1439,57
3262,4545
3262,4545
1757,4782
1757,4782
1757,4782
4545,3262
4545,3262
2226,3262
2226,3262
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
565,1524
565,1524
565,1524
3236,4713
1873,2395
3488,2021
2534,1956
2534,1956
1524,1586
1524,1586
1524,1586
1598,3750
3807,1439
3807,1439
4545,151
4545,151
3579,2652
3574,2534
3574,2534
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3719,3133
3694,3637
3694,3637
4545,3262
4545,3262
151,3262
151,3262
2762,1128
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
4022,269
2762,1128
2226,3262
2226,3262
2226,3262
504,3628
204,3628
204,3628
204,3628
204,3628
204,3628
204,3628
204,3628
1448,565
1448,565
269,4022
269,4022
2021,3488
2226,3262
2226,3262
2762,1128
3628,504
3628,504
3628,504
3628,504
3628,504
3628,504
3628,504
2483,4411
3839,4732
3839,4732
4411,3684
1128,2762
1479,1524
3488,2021
1941,4535
3807,2021
3807,2021
3807,2021
3574,4689
4282,3839
1873,2395
1873,2395
1873,2395
3576,1126
164,468
1126,3576
1126,3576
2021,3074
2021,3074
1941,1471
1873,2395
1873,2395
204,1479
204,1479
204,1479
